LOT,NO,변환,생산량,제품명,코멘트,결점종류,X좌표,Y좌표,Y사이즈,X사이즈,사이즈,밸류,마킹레벨
20220324CC02022,10680,20220324CC0202210680,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1265,1470550,0.215,0.35,0.2825,38,10
20220324CC02022,7644,20220324CC020227644,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1276,10252,0.215,0.3,0.2575,35,10
20220324CC02022,7653,20220324CC020227653,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1317,21081,0.215,0.4,0.3075,65,3
20220324CC02022,7711,20220324CC020227711,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1320,59977,0.215,0.5,0.3575,51,3
20220324CC02022,7716,20220324CC020227716,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1314,61910,0.269,0.3,0.2845,58,10
20220324CC02022,7775,20220324CC020227775,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1286,88978,0.215,0.35,0.2825,43,10
20220324CC02022,7776,20220324CC020227776,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1269,89365,0.215,0.3,0.2575,46,10
20220324CC02022,7855,20220324CC020227855,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1389,123716,0.161,0.4,0.2805,42,10
20220324CC02022,7865,20220324CC020227865,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1318,129502,0.322,0.65,0.486,53,3
20220324CC02022,7871,20220324CC020227871,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1290,133126,0.269,0.25,0.2595,44,10
20220324CC02022,7895,20220324CC020227895,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1342,148932,0.215,0.3,0.2575,41,10
20220324CC02022,7923,20220324CC020227923,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1248,160639,0.161,0.45,0.3055,39,10
20220324CC02022,7929,20220324CC020227929,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1306,163678,0.215,0.55,0.3825,54,3
20220324CC02022,7947,20220324CC020227947,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1286,173883,0.269,0.25,0.2595,47,10
20220324CC02022,7950,20220324CC020227950,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1288,174554,0.322,0.6,0.461,49,3
20220324CC02022,7953,20220324CC020227953,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1328,175464,0.376,0.3,0.338,34,10
20220324CC02022,7960,20220324CC020227960,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1383,177471,0.269,0.4,0.3345,40,3
20220324CC02022,7981,20220324CC020227981,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1280,185466,0.269,0.4,0.3345,49,3
20220324CC02022,8017,20220324CC020228017,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1253,201381,0.215,0.35,0.2825,44,10
20220324CC02022,8039,20220324CC020228039,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1288,209656,0.161,0.35,0.2555,39,10
20220324CC02022,8081,20220324CC020228081,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1281,225588,0.161,0.5,0.3305,53,3
20220324CC02022,8129,20220324CC020228129,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1304,240251,0.215,0.3,0.2575,36,10
20220324CC02022,8141,20220324CC020228141,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1331,243694,0.269,0.4,0.3345,31,10
20220324CC02022,8250,20220324CC020228250,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1329,268640,0.161,0.35,0.2555,51,10
20220324CC02022,8354,20220324CC020228354,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1318,293660,0.161,0.35,0.2555,36,10
20220324CC02022,8386,20220324CC020228386,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1324,303412,0.269,0.25,0.2595,34,10
20220324CC02022,8413,20220324CC020228413,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1334,311272,0.215,0.3,0.2575,36,10
20220324CC02022,8437,20220324CC020228437,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1315,321470,0.161,0.4,0.2805,36,10
20220324CC02022,8438,20220324CC020228438,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1299,322906,0.269,0.3,0.2845,46,10
20220324CC02022,8488,20220324CC020228488,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1272,341132,0.322,0.45,0.386,63,3
20220324CC02022,8517,20220324CC020228517,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1326,355765,0.322,0.45,0.386,48,3
20220324CC02022,8565,20220324CC020228565,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1249,379612,0.269,0.35,0.3095,30,10
20220324CC02022,8576,20220324CC020228576,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1331,384012,0.215,0.4,0.3075,44,3
20220324CC02022,8612,20220324CC020228612,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1263,399524,0.269,0.45,0.3595,49,3
20220324CC02022,8718,20220324CC020228718,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1321,447406,0.269,0.4,0.3345,38,10
20220324CC02022,8722,20220324CC020228722,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1280,448673,0.322,0.25,0.286,37,10
20220324CC02022,8812,20220324CC020228812,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1323,486895,0.215,0.3,0.2575,34,10
20220324CC02022,8818,20220324CC020228818,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1304,488223,0.161,0.35,0.2555,48,10
20220324CC02022,8838,20220324CC020228838,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1348,495247,0.107,0.4,0.2535,35,10
20220324CC02022,8873,20220324CC020228873,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1305,509213,0.161,0.35,0.2555,53,10
20220324CC02022,8876,20220324CC020228876,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1336,509927,0.215,0.45,0.3325,40,3
20220324CC02022,8930,20220324CC020228930,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1307,526711,0.215,0.35,0.2825,38,10
20220324CC02022,8956,20220324CC020228956,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1306,540054,0.269,0.35,0.3095,54,3
20220324CC02022,8999,20220324CC020228999,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1282,551535,0.322,0.25,0.286,32,10
20220324CC02022,9012,20220324CC020229012,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1297,554618,0.86,2.65,1.755,120,1
20220324CC02022,9016,20220324CC020229016,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1330,555251,0.215,0.35,0.2825,39,10
20220324CC02022,9018,20220324CC020229018,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1298,555291,0.269,0.25,0.2595,39,10
20220324CC02022,9063,20220324CC020229063,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1334,567272,0.269,0.4,0.3345,36,10
20220324CC02022,9107,20220324CC020229107,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1305,582287,0.107,0.45,0.2785,44,10
20220324CC02022,9117,20220324CC020229117,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1330,585278,0.269,0.25,0.2595,30,10
20220324CC02022,9153,20220324CC020229153,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1314,595157,0.322,0.2,0.261,47,10
20220324CC02022,10739,20220324CC0202210739,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1302,1472060,0.215,0.35,0.2825,54,10
20220324CC02022,10765,20220324CC0202210765,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1278,1473169,0.269,0.45,0.3595,51,3
20220324CC02022,10771,20220324CC0202210771,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1298,1473333,0.376,0.5,0.438,69,2
20220324CC02022,10782,20220324CC0202210782,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1282,1473533,0.269,0.35,0.3095,39,10
20220324CC02022,10793,20220324CC0202210793,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1263,1473782,0.269,0.3,0.2845,52,10
20220324CC02022,10803,20220324CC0202210803,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1237,1473843,0.161,0.4,0.2805,45,10
20220324CC02022,10814,20220324CC0202210814,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1258,1474026,0.215,0.35,0.2825,40,10
20220324CC02022,10822,20220324CC0202210822,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1277,1474309,0.269,0.35,0.3095,49,3
20220324CC02022,10876,20220324CC0202210876,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1297,1475595,0.215,0.45,0.3325,43,3
20220324CC02022,10889,20220324CC0202210889,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1246,1475811,0.215,0.35,0.2825,31,10
20220324CC02022,10954,20220324CC0202210954,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1269,1477762,0.215,0.35,0.2825,64,10
20220324CC02022,11159,20220324CC0202211159,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1285,1481325,0.215,0.3,0.2575,52,10
20220324CC02022,11195,20220324CC0202211195,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1260,1482118,0.215,0.45,0.3325,50,3
20220324CC02022,11198,20220324CC0202211198,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1269,1482103,0.269,0.25,0.2595,42,10
20220324CC02022,11254,20220324CC0202211254,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1304,1483031,0.269,0.65,0.4595,58,3
20220324CC02022,11314,20220324CC0202211314,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1296,1484203,0.161,0.35,0.2555,40,10
20220324CC02022,11326,20220324CC0202211326,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1275,1484389,0.161,0.35,0.2555,45,10
20220324CC02022,11331,20220324CC0202211331,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1266,1484559,0.269,0.25,0.2595,51,10
20220324CC02022,11337,20220324CC0202211337,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1270,1484551,0.161,0.4,0.2805,39,10
20220324CC02022,11363,20220324CC0202211363,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1255,1484872,0.215,0.35,0.2825,36,10
20220324CC02022,11367,20220324CC0202211367,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1282,1484982,0.107,0.4,0.2535,53,10
20220324CC02022,11463,20220324CC0202211463,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1301,1486480,0.161,0.35,0.2555,56,10
20220324CC02022,11493,20220324CC0202211493,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1277,1486834,0.322,0.5,0.411,50,3
20220324CC02022,11499,20220324CC0202211499,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1260,1486985,0.215,0.4,0.3075,49,3
20220324CC02022,11575,20220324CC0202211575,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1276,1487915,0.107,0.4,0.2535,57,10
20220324CC02022,11663,20220324CC0202211663,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1267,1488914,0.215,0.35,0.2825,60,10
20220324CC02022,11683,20220324CC0202211683,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1239,1489141,0.269,0.4,0.3345,48,3
20220324CC02022,11686,20220324CC0202211686,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1276,1489327,0.269,0.45,0.3595,60,3
20220324CC02022,11706,20220324CC0202211706,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1251,1489439,0.215,0.4,0.3075,57,3
20220324CC02022,11723,20220324CC0202211723,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1292,1489728,0.161,0.4,0.2805,57,10
20220324CC02022,11828,20220324CC0202211828,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1307,1490874,0.269,0.6,0.4345,61,2
20220324CC02022,11841,20220324CC0202211841,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1257,1491034,0.215,0.3,0.2575,45,10
20220324CC02022,11865,20220324CC0202211865,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1262,1491361,0.215,0.55,0.3825,57,3
20220324CC02022,11897,20220324CC0202211897,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1278,1491765,0.215,0.35,0.2825,69,10
20220324CC02022,11921,20220324CC0202211921,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1228,1491984,0.215,0.35,0.2825,50,10
20220324CC02022,11947,20220324CC0202211947,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1298,1492329,0.215,0.6,0.4075,64,2
20220324CC02022,11955,20220324CC0202211955,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1269,1492427,0.269,0.3,0.2845,66,10
20220324CC02022,11959,20220324CC0202211959,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1241,1492593,0.161,0.35,0.2555,54,10
20220324CC02022,11982,20220324CC0202211982,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1305,1492756,0.215,0.55,0.3825,59,3
20220324CC02022,11983,20220324CC0202211983,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1259,1492789,0.161,0.65,0.4055,48,3
20220324CC02022,12000,20220324CC0202212000,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1260,1492994,0.161,0.4,0.2805,52,10
20220324CC02022,12080,20220324CC0202212080,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1263,1493912,0.376,0.3,0.338,42,3
20220324CC02022,12083,20220324CC0202212083,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1243,1494004,0.215,0.3,0.2575,52,10
20220324CC02022,12098,20220324CC0202212098,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1284,1494101,0.376,0.5,0.438,40,3
20220324CC02022,12216,20220324CC0202212216,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1261,1495450,0.483,0.25,0.3665,48,3
20220324CC02022,12243,20220324CC0202212243,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1248,1495783,0.161,0.35,0.2555,48,10
20220324CC02022,12249,20220324CC0202212249,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1272,1495744,0.322,0.35,0.336,53,3
20220324CC02022,12277,20220324CC0202212277,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1306,1496081,0.215,0.4,0.3075,50,3
20220324CC02022,12312,20220324CC0202212312,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1263,1496558,0.161,0.4,0.2805,56,10
20220324CC02022,12353,20220324CC0202212353,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1273,1497013,0.43,0.6,0.515,64,2
20220324CC02022,12434,20220324CC0202212434,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1275,1497826,0.376,0.35,0.363,64,3
20220324CC02022,12522,20220324CC0202212522,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1294,1498876,0.322,0.5,0.411,61,2
20220324CC02022,12626,20220324CC0202212626,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1267,1500036,0.215,0.55,0.3825,56,3
20220324CC02022,12684,20220324CC0202212684,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1259,1500599,0.161,0.45,0.3055,45,3
20220324CC02022,12707,20220324CC0202212707,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1275,1500880,0.215,0.3,0.2575,57,10
20220324CC02022,12727,20220324CC0202212727,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1237,1501116,0.107,0.4,0.2535,49,10
20220324CC02022,12815,20220324CC0202212815,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1253,1502173,0.161,0.35,0.2555,62,10
20220324CC02022,12879,20220324CC0202212879,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1295,1502761,0.269,0.45,0.3595,44,3
20220324CC02022,12888,20220324CC0202212888,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1301,1502967,0.322,0.3,0.311,48,3
20220324CC02022,12898,20220324CC0202212898,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1285,1503033,0.215,0.5,0.3575,57,3
20220324CC02022,12904,20220324CC0202212904,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1248,1503126,0.161,0.35,0.2555,53,10
20220324CC02022,12960,20220324CC0202212960,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1250,1503705,0.215,0.45,0.3325,43,3
20220324CC02022,12962,20220324CC0202212962,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1277,1503814,0.376,0.45,0.413,50,3
20220324CC02022,12964,20220324CC0202212964,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1241,1503835,0.269,0.4,0.3345,56,3
20220324CC02022,12974,20220324CC0202212974,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1258,1503877,0.322,0.3,0.311,55,3
20220324CC02022,12986,20220324CC0202212986,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1302,1503966,0.322,0.35,0.336,51,3
20220324CC02022,13019,20220324CC0202213019,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1255,1504295,0.215,0.4,0.3075,61,3
20220324CC02022,13046,20220324CC0202213046,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1305,1504638,0.269,0.45,0.3595,47,3
20220324CC02022,13064,20220324CC0202213064,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1231,1504892,0.215,0.4,0.3075,44,3
20220324CC02022,13070,20220324CC0202213070,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1271,1504842,0.376,0.3,0.338,54,3
20220324CC02022,13083,20220324CC0202213083,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1254,1505130,0.376,0.4,0.388,58,3
20220324CC02022,13139,20220324CC0202213139,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1287,1505671,0.269,0.45,0.3595,73,3
20220324CC02022,13222,20220324CC0202213222,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1266,1506659,0.322,0.45,0.386,52,3
20220324CC02022,13249,20220324CC0202213249,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1250,1507024,0.161,0.45,0.3055,58,3
20220324CC02022,13255,20220324CC0202213255,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1233,1506996,0.161,0.55,0.3555,50,3
20220324CC02022,13256,20220324CC0202213256,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1264,1506954,0.322,0.4,0.361,44,3
20220324CC02022,13330,20220324CC0202213330,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1249,1507900,0.161,0.45,0.3055,63,3
20220324CC02022,13332,20220324CC0202213332,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1270,1507906,0.269,0.5,0.3845,71,3
20220324CC02022,13343,20220324CC0202213343,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1244,1507941,0.215,0.7,0.4575,48,3
20220324CC02022,13362,20220324CC0202213362,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1257,1508230,0.269,0.25,0.2595,64,10
20220324CC02022,13434,20220324CC0202213434,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1264,1508973,0.322,0.35,0.336,48,3
20220324CC02022,13443,20220324CC0202213443,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1265,1509077,0.269,0.5,0.3845,51,3
20220324CC02022,13447,20220324CC0202213447,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1249,1509100,0.376,0.8,0.588,57,3
20220324CC02022,13459,20220324CC0202213459,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1256,1509291,0.215,0.4,0.3075,54,3
20220324CC02022,13489,20220324CC0202213489,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1281,1509615,0.161,0.5,0.3305,65,3
20220324CC02022,13512,20220324CC0202213512,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1264,1509877,0.376,0.6,0.488,60,2
20220324CC02022,13523,20220324CC0202213523,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1280,1509913,0.322,0.3,0.311,56,3
20220324CC02022,13532,20220324CC0202213532,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1240,1510039,0.376,0.45,0.413,54,3
20220324CC02022,13554,20220324CC0202213554,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,주기불량,1264,1510245,0.161,0.5,0.3305,56,3
20220324CC02022,13617,20220324CC0202213617,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1369,1409428,0.269,0.25,0.2595,31,10
20220324CC02022,13626,20220324CC0202213626,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,흑점,78,166387,2.028,2.028,2.028,-39,1
20220324CC02022,13630,20220324CC0202213630,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,흑점,34,208200,0.106,0.106,0.106,-18,10
20220324CC02022,13733,20220324CC0202213733,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,백점,209,967563,0.384,0.384,0.384,28,6
20220324CC02022,13755,20220324CC0202213755,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,흑점,279,297106,0.915,0.915,0.915,-32,1
20220324CC02022,13760,20220324CC0202213760,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,백점,339,390225,0.441,0.441,0.441,31,6
20220324CC02022,13868,20220324CC0202213868,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/미마킹,흑점,499,725348,0.768,0.768,0.768,-47,2
20220324CC02022,13889,20220324CC0202213889,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,백점,465,1338145,1.058,1.058,1.058,87,3
20220324CC02022,13930,20220324CC0202213930,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,흑점,533,386231,1.022,1.022,1.022,-36,1
20220324CC02022,14003,20220324CC0202214003,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,흑점,676,737288,1.026,1.026,1.026,-43,1
20220324CC02022,14045,20220324CC0202214045,1512,W3.1 코팅 ON46 ALR4 AD5M S7,투영/마킹,백점,759,186467,3.129,3.129,3.129,114,1
